work,tlg,book,n,text,text_clean,source
The Taking of Ilios,tlg001,1,217,ὅρμον ἐς ἀντιπέραιον ἐυστεφάνου Τενέδοιο,ὅρμον ἐς ἀντιπέραιον ἐυστεφάνου Τενέδοιο,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,218,γλαυκὸν ἀναπτύσσοντες ὕδωρ Ἀθαμαντίδος Ἕλλης.,γλαυκὸν ἀναπτύσσοντες ὕδωρ Ἀθαμαντίδος Ἕλλης.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,219,μοῦνος δὲ πληγῇσιν ἑκούσια γυῖα χαραχθεὶς,μοῦνος δὲ πληγῇσιν ἑκούσια γυῖα χαραχθεὶς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,220,"Αἰσιμίδης ἐλέλειπτο Σίνων, ἀπατήλιος ἥρως,","Αἰσιμίδης ἐλέλειπτο Σίνων, ἀπατήλιος ἥρως,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,221,κρυπτὸν ἐπὶ Τρώεσσι δόλον καὶ πήματα κεύθων.,κρυπτὸν ἐπὶ Τρώεσσι δόλον καὶ πήματα κεύθων.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,222,ὡς δʼ ὁπότε σταλίκεσσι λίνον περικυκλώσαντες,ὡς δ’ ὁπότε σταλίκεσσι λίνον περικυκλώσαντες,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,223,θηρσὶν ὀριπλανέεσσι λόχον πολυωπὸν ἔπηξαν,θηρσὶν ὀριπλανέεσσι λόχον πολυωπὸν ἔπηξαν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,224,"ἀνέρες ἀγρευτῆρες· ὁ δʼ ἐκκριδὸν οἶος ἀπʼ ἄλλων,","ἀνέρες ἀγρευτῆρες· ὁ δ’ ἐκκριδὸν οἶος ἀπ’ ἄλλων,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,225,"λαθρίδιος πυκινοῖσιν ὑπὸ πτόρθοισι δεδυκώς,","λαθρίδιος πυκινοῖσιν ὑπὸ πτόρθοισι δεδυκώς,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,226,δίκτυα παπταίνων ἔλαθεν θηροσκόπος ἀνήρ·,δίκτυα παπταίνων ἔλαθεν θηροσκόπος ἀνήρ·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,227,ὣς τότε λωβητοῖσι περίστικτος μελέεσσι,ὣς τότε λωβητοῖσι περίστικτος μελέεσσι,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,228,Τροίῃ λυγρὸν ὄλεθρον ἐμήδετο. κὰδ δέ οἱ ὤμους,Τροίῃ λυγρὸν ὄλεθρον ἐμήδετο. κὰδ δέ οἱ ὤμους,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,229,ἕλκεσι ποιητοῖσι κατέρρεε νήχυτον αἷμα.,ἕλκεσι ποιητοῖσι κατέρρεε νήχυτον αἷμα.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,230,ἡ δὲ περὶ κλισίῃσιν ἐμαίνετο παννυχίη φλὸξ,ἡ δὲ περὶ κλισίῃσιν ἐμαίνετο παννυχίη φλὸξ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,231,καπνὸν ἐρευγομένη περιδινέα φοιτάδι ῥιπῇ·,καπνὸν ἐρευγομένη περιδινέα φοιτάδι ῥιπῇ·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,232,Ἥφαιστος δʼ ἐκέλευεν ἐρίβρομος· ἐκ δὲ θυέλλας,Ἥφαιστος δ’ ἐκέλευεν ἐρίβρομος· ἐκ δὲ θυέλλας,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,233,"παντοίας ἐτίνασσεν ἐπιπνείουσα καὶ αὐτή,","παντοίας ἐτίνασσεν ἐπιπνείουσα καὶ αὐτή,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,234,"μήτηρ ἀθανάτοιο πυρός, φαεσίμβροτος Ἥρη.","μήτηρ ἀθανάτοιο πυρός, φαεσίμβροτος Ἥρη.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,235,ἤδη δὲ Τρώεσσι καὶ Ἰλιάδεσσι γυναιξὶν,ἤδη δὲ Τρώεσσι καὶ Ἰλιάδεσσι γυναιξὶν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,236,ὄρθρον ὑπὸ σκιόεντα πολύθροος ἤλυθε φήμη,ὄρθρον ὑπὸ σκιόεντα πολύθροος ἤλυθε φήμη,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,237,δήιον ἀγγέλλουσα φόβον σημάντορι καπνῷ.,δήιον ἀγγέλλουσα φόβον σημάντορι καπνῷ.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,238,αὐτίκα δʼ ἐξέθορον πυλέων πετάσαντες ὀχῆας,αὐτίκα δ’ ἐξέθορον πυλέων πετάσαντες ὀχῆας,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,239,πεζοί θʼ ἱππῆές τε καὶ ἐς πεδίον προχέοντο,πεζοί θ’ ἱππῆές τε καὶ ἐς πεδίον προχέοντο,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,240,"διζόμενοι, μή τού τις ἔην δόλος ἄλλος Ἀχαιῶν.","διζόμενοι, μή τού τις ἔην δόλος ἄλλος Ἀχαιῶν.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,241,οἱ δὲ θοοὺς οὐρῆας ὑποζεύξαντες ἀπήναις,οἱ δὲ θοοὺς οὐρῆας ὑποζεύξαντες ἀπήναις,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,242,ἐκ πόλιος κατέβαινον ἅμα Πριάμῳ βασιλῆι,ἐκ πόλιος κατέβαινον ἅμα Πριάμῳ βασιλῆι,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,243,ἄλλοι δημογέροντες· ἐλαφρότατοι δʼ ἐγένοντο,ἄλλοι δημογέροντες· ἐλαφρότατοι δ’ ἐγένοντο,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,244,"θαλπόμενοι περὶ παισίν, ὅσους λίπε φοίνιος Ἄρης,","θαλπόμενοι περὶ παισίν, ὅσους λίπε φοίνιος Ἄρης,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,245,ὀσσόμενοι καὶ γῆρας ἐλεύθερον· οὐ μὲν ἔμελλον,ὀσσόμενοι καὶ γῆρας ἐλεύθερον· οὐ μὲν ἔμελλον,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,246,"γηθήσειν ἐπὶ δηρόν, ἐπεὶ Διὸς ἤθελε βουλή.","γηθήσειν ἐπὶ δηρόν, ἐπεὶ Διὸς ἤθελε βουλή.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,247,"οἱ δʼ ὅτε τεχνήεντος ἴδον δέμας αἰόλον ἵππου,","οἱ δ’ ὅτε τεχνήεντος ἴδον δέμας αἰόλον ἵππου,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,248,"θαύμασαν ἀμφιχυθέντες, ἅτʼ ἠχήεντες ἰδόντες","θαύμασαν ἀμφιχυθέντες, ἅτ’ ἠχήεντες ἰδόντες",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,249,αἰετὸν ἀλκήεντα περικλάζουσι κολοιοί.,αἰετὸν ἀλκήεντα περικλάζουσι κολοιοί.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,250,τοῖσι δὲ τετρηχυῖα καὶ ἄκριτος ἔμπεσε βουλή·,τοῖσι δὲ τετρηχυῖα καὶ ἄκριτος ἔμπεσε βουλή·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,251,"οἱ μὲν γὰρ πολέμῳ βαρυπενθέι κεκμηῶτες,","οἱ μὲν γὰρ πολέμῳ βαρυπενθέι κεκμηῶτες,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,252,"ἵππον ἀπεχθήραντες, ἐπεὶ πέλεν ἔργον Ἀχαιῶν,","ἵππον ἀπεχθήραντες, ἐπεὶ πέλεν ἔργον Ἀχαιῶν,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,253,ἤθελον ἢ δολιχοῖσιν ἐπὶ κρημνοῖσιν ἀράξαι,ἤθελον ἢ δολιχοῖσιν ἐπὶ κρημνοῖσιν ἀράξαι,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,254,ἠὲ καὶ ἀμφιτόμοισι διαρρῆξαι πελέκεσσιν·,ἠὲ καὶ ἀμφιτόμοισι διαρρῆξαι πελέκεσσιν·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,255,οἱ δὲ νεοξέστοιο πεποιθότες ἔργμασι τέχνης,οἱ δὲ νεοξέστοιο πεποιθότες ἔργμασι τέχνης,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,256,"ἀθανάτοις ἐκέλευον ἀρήιον ἵππον ἀνάψαι,","ἀθανάτοις ἐκέλευον ἀρήιον ἵππον ἀνάψαι,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,257,ὕστερον Ἀργείοιο μόθου σημήιον εἶναι.,ὕστερον Ἀργείοιο μόθου σημήιον εἶναι.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,258,φραζομένοις δʼ ἐπὶ τοῖσι παναίολα γυῖα κομίζων,φραζομένοις δ’ ἐπὶ τοῖσι παναίολα γυῖα κομίζων,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,259,γυμνὸς ὑπὲρ πεδίοιο φάνη κεκακωμένος ἀνήρ·,γυμνὸς ὑπὲρ πεδίοιο φάνη κεκακωμένος ἀνήρ·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,260,αἵματι δὲ σμώδιγγες ἀεικέϊ βεβριθυῖαι,αἵματι δὲ σμώδιγγες ἀεικέϊ βεβριθυῖαι,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,261,ἴχνια λωβήεντα θοῶν ἀνέφαινον ἱμάντων.,ἴχνια λωβήεντα θοῶν ἀνέφαινον ἱμάντων.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,262,αὐτίκα δὲ Πριάμοιο ποδῶν προπάροιθεν ἐλυσθεὶς,αὐτίκα δὲ Πριάμοιο ποδῶν προπάροιθεν ἐλυσθεὶς,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,263,"ἱκεσίαις παλάμῃσι παλαιῶν ἥψατο γούνων,","ἱκεσίαις παλάμῃσι παλαιῶν ἥψατο γούνων,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,264,λισσόμενος δὲ γέροντα δολοπλόκον ἴαχε μῦθον·,λισσόμενος δὲ γέροντα δολοπλόκον ἴαχε μῦθον·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,265,"ἄνδρα μὲν Ἀργείοισιν ὁμόπλοον εἴ μʼ ἐλεαίρεις,","ἄνδρα μὲν Ἀργείοισιν ὁμόπλοον εἴ μ’ ἐλεαίρεις,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,266,"Τρώων δὲ ῥυστῆρα καὶ ἄστεος εἴ με σαώσεις,","Τρώων δὲ ῥυστῆρα καὶ ἄστεος εἴ με σαώσεις,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,267,"Δαρδανίδη σκηπτοῦχε, καὶ ὕστατον ἐχθρὸν Ἀχαιῶν—","Δαρδανίδη σκηπτοῦχε, καὶ ὕστατον ἐχθρὸν Ἀχαιῶν—",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,268,οἷά με λωβήσαντο θεῶν ὄπιν οὐκ ἀλέγοντες,οἷά με λωβήσαντο θεῶν ὄπιν οὐκ ἀλέγοντες,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,269,"οὐδὲν ἀλιτραίνοντα, κακοὶ καὶ ἀπηνέες αἰεί·","οὐδὲν ἀλιτραίνοντα, κακοὶ καὶ ἀπηνέες αἰεί·",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,270,"ὣς μέν Ἀχιλλῆος γέρας ἥρπασαν Αἰακίδαο,","ὣς μέν Ἀχιλλῆος γέρας ἥρπασαν Αἰακίδαο,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,271,"ὣς δὲ Φιλοκτήτην ἔλιπον πεπεδημένον ὕδρῳ,","ὣς δὲ Φιλοκτήτην ἔλιπον πεπεδημένον ὕδρῳ,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,272,ἔκτειναν δὲ καὶ αὐτὸν ἀγασσάμενοι Παλαμήδην.,ἔκτειναν δὲ καὶ αὐτὸν ἀγασσάμενοι Παλαμήδην.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,273,"καὶ νῦν οἷά μʼ ἔρεξαν ἀτάσθαλοι, οὕνεκα φεύγειν","καὶ νῦν οἷά μ’ ἔρεξαν ἀτάσθαλοι, οὕνεκα φεύγειν",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,274,"οὐκ ἔθελον σὺν τοῖσι, μένειν δʼ ἐκέλευον ἑταίρους·","οὐκ ἔθελον σὺν τοῖσι, μένειν δ’ ἐκέλευον ἑταίρους·",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,275,οἱ δὲ νοοπλήγεσσιν ἀτασθαλίῃσι δαμέντες,οἱ δὲ νοοπλήγεσσιν ἀτασθαλίῃσι δαμέντες,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,276,"εἵματα μέν μʼ ἀπέδυσαν, ἀεικελίῃσι δʼ ἱμάσθλαις","εἵματα μέν μ’ ἀπέδυσαν, ἀεικελίῃσι δ’ ἱμάσθλαις",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,277,πᾶν δέμας οὐτήσαντες ἐπὶ ξείνῃ λίπον ἀκτῇ.,πᾶν δέμας οὐτήσαντες ἐπὶ ξείνῃ λίπον ἀκτῇ.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,278,"ἀλλά, μάκαρ, πεφύλαξο Διὸς σέβας ἱκεσίοιο·","ἀλλά, μάκαρ, πεφύλαξο Διὸς σέβας ἱκεσίοιο·",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,279,"χάρμα γὰρ Ἀργείοισι γενήσομαι, εἴ κεν ἐάσῃς","χάρμα γὰρ Ἀργείοισι γενήσομαι, εἴ κεν ἐάσῃς",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,280,χερσὶν ὕπο Τρώων ἱκέτην καὶ ξεῖνον ὀλέσθαι.,χερσὶν ὕπο Τρώων ἱκέτην καὶ ξεῖνον ὀλέσθαι.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,281,αὐτὰρ ἐγὼ πάντεσσιν ἐπάρκιος ἔσσομαι ὑμῖν,αὐτὰρ ἐγὼ πάντεσσιν ἐπάρκιος ἔσσομαι ὑμῖν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,282,μηκέτι δειμαίνειν πόλεμον παλίνορσον Ἀχαιῶν.,μηκέτι δειμαίνειν πόλεμον παλίνορσον Ἀχαιῶν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,283,ὣς φάτο· τὸν δʼ ὁ γέρων ἀγανῇ μειλίξατο φωνῇ·,ὣς φάτο· τὸν δ’ ὁ γέρων ἀγανῇ μειλίξατο φωνῇ·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,284,"ξεῖνε, σὲ μὲν Τρώεσσι μεμιγμένον οὐκέτʼ ἔοικε","ξεῖνε, σὲ μὲν Τρώεσσι μεμιγμένον οὐκέτ’ ἔοικε",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,285,τάρβος ἔχειν· ἔφυγες γὰρ ἀνάρσιον ὕβριν Ἀχαιῶν.,τάρβος ἔχειν· ἔφυγες γὰρ ἀνάρσιον ὕβριν Ἀχαιῶν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,286,"αἰεὶ δʼ ἡμέτερος φίλος ἔσσεαι, οὐδέ σε πάτρης","αἰεὶ δ’ ἡμέτερος φίλος ἔσσεαι, οὐδέ σε πάτρης",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,287,οὐδὲ πολυκτεάνων θαλάμων γλυκὺς ἵμερος αἱρεῖ.,οὐδὲ πολυκτεάνων θαλάμων γλυκὺς ἵμερος αἱρεῖ.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,288,"ἀλλʼ ἄγε καὶ σύ μοι εἰπέ, τί τοι τόδε θαῦμα τέτυκται,","ἀλλ’ ἄγε καὶ σύ μοι εἰπέ, τί τοι τόδε θαῦμα τέτυκται,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,289,"ἵππος, ἀμειλίκτοιο φόβου τέρας· εἰπὲ δὲ σεῖο","ἵππος, ἀμειλίκτοιο φόβου τέρας· εἰπὲ δὲ σεῖο",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,290,"οὔνομα καὶ γενεήν, ὁπόθεν δέ σε νῆες ἔνεικαν.","οὔνομα καὶ γενεήν, ὁπόθεν δέ σε νῆες ἔνεικαν.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,291,τὸν δʼ ἐπιθαρσήσας προσέφη πολυμήχανος ἥρως·,τὸν δ’ ἐπιθαρσήσας προσέφη πολυμήχανος ἥρως·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,292,ἐξερέω καὶ ταῦτα· σὺ γάρ μʼ ἐθέλοντα κελεύεις.,ἐξερέω καὶ ταῦτα· σὺ γάρ μ’ ἐθέλοντα κελεύεις.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,293,"ἄργός μοι πόλις ἐστί, Σίνων δέ μοι οὔνομα κεῖται·","ἄργός μοι πόλις ἐστί, Σίνων δέ μοι οὔνομα κεῖται·",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,294,αἴσιμον αὖ καλέουσιν ἐμὸν πολιὸν γενετῆρα·,αἴσιμον αὖ καλέουσιν ἐμὸν πολιὸν γενετῆρα·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,295,ἵππον δʼ Ἀργείοισι παλαίφατον εὗρεν Ἐπειός·,ἵππον δ’ Ἀργείοισι παλαίφατον εὗρεν Ἐπειός·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,296,"εἰ μὲν γάρ μιν ἐᾶτε μένειν αὐτοῦ ἐνὶ χώρῃ,","εἰ μὲν γάρ μιν ἐᾶτε μένειν αὐτοῦ ἐνὶ χώρῃ,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,297,Τροίην θέσφατόν ἐστιν ἑλεῖν πόλιν ἔγχος Ἀχαιῶν·,Τροίην θέσφατόν ἐστιν ἑλεῖν πόλιν ἔγχος Ἀχαιῶν·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,298,"εἰ δέ μιν ἁγνὸν ἄγαλμα λάβῃ νηοῖσιν Ἀθήνη,","εἰ δέ μιν ἁγνὸν ἄγαλμα λάβῃ νηοῖσιν Ἀθήνη,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,299,φεύξονται προφυγόντες ἀνηνύστοις ἐπʼ ἀέθλοις.,φεύξονται προφυγόντες ἀνηνύστοις ἐπ’ ἀέθλοις.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,300,ἀλλʼ ἄγε δὴ σειρῇσι περίπλοκον ἀμφιβαλόντες,ἀλλ’ ἄγε δὴ σειρῇσι περίπλοκον ἀμφιβαλόντες,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,301,ἕλκετʼ ἐς ἀκρόπολιν μεγάλην χρυσήνιον ἵππον·,ἕλκετ’ ἐς ἀκρόπολιν μεγάλην χρυσήνιον ἵππον·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,302,ἄμμι δʼ Ἀθηναίη ἐρυσίπτολις ἡγεμονεύοι,ἄμμι δ’ Ἀθηναίη ἐρυσίπτολις ἡγεμονεύοι,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,303,δαιδάλεον σπεύδουσα λαβεῖν ἀνάθημα καὶ αὐτή.,δαιδάλεον σπεύδουσα λαβεῖν ἀνάθημα καὶ αὐτή.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,304,ὣς ἄρʼ ἔφη· καὶ τὸν μὲν ἄναξ ἐκέλευσε λαβόντα,ὣς ἄρ’ ἔφη· καὶ τὸν μὲν ἄναξ ἐκέλευσε λαβόντα,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,305,"ἕσσασθαι χλαῖνάν τε χιτῶνά τε, τοὶ δέ, βοείαις","ἕσσασθαι χλαῖνάν τε χιτῶνά τε, τοὶ δέ, βοείαις",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,306,"δησάμενοι σειρῇσιν, ἐυπλέκτοισι κάλωσιν","δησάμενοι σειρῇσιν, ἐυπλέκτοισι κάλωσιν",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,307,"εἷλκον ὑπὲρ πεδίοιο, θοῶν ἐπιβήτορα κύκλων,","εἷλκον ὑπὲρ πεδίοιο, θοῶν ἐπιβήτορα κύκλων,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,308,ἵππον ἀριστήεσσι βεβυσμένον· οἱ δὲ πάροιθεν,ἵππον ἀριστήεσσι βεβυσμένον· οἱ δὲ πάροιθεν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,309,αὐλοὶ καὶ φόρμιγγες ὁμὴν ἐλίγαινον ἀοιδήν.,αὐλοὶ καὶ φόρμιγγες ὁμὴν ἐλίγαινον ἀοιδήν.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,310,"σχέτλιον ἀφραδέων μερόπων γένος, οἷσιν ὁμίχλη","σχέτλιον ἀφραδέων μερόπων γένος, οἷσιν ὁμίχλη",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,311,ἄσκοπος ἐσσομένων· κενεῷ δʼ ὑπὸ χάρματι πολλοὶ,ἄσκοπος ἐσσομένων· κενεῷ δ’ ὑπὸ χάρματι πολλοὶ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,312,πολλάκις ἀγνώσσουσι περιπταίοντες ὀλέθρῳ.,πολλάκις ἀγνώσσουσι περιπταίοντες ὀλέθρῳ.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,313,οἵη καὶ Τρώεσσι τότε φθισίμβροτος ἄτη,οἵη καὶ Τρώεσσι τότε φθισίμβροτος ἄτη,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,314,ἐς πόλιν αὐτοκέλευθος ἐκώμασεν· οὐδέ τις ἀνδρῶν,ἐς πόλιν αὐτοκέλευθος ἐκώμασεν· οὐδέ τις ἀνδρῶν,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,315,"ᾔδεεν, οὕνεκα λάβρον ἐφέλκετο πένθος ἄλαστον.","ᾔδεεν, οὕνεκα λάβρον ἐφέλκετο πένθος ἄλαστον.",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,316,ἄνθεα δὲ δροσόεντος ἀμησάμενοι ποταμοῖο,ἄνθεα δὲ δροσόεντος ἀμησάμενοι ποταμοῖο,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,317,ἔστεφον αὐχενίους πλοκάμους σφετέροιο φονῆος.,ἔστεφον αὐχενίους πλοκάμους σφετέροιο φονῆος.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,318,γαῖα δὲ χαλκείοισιν ἐρεικομένη περὶ κύκλοις,γαῖα δὲ χαλκείοισιν ἐρεικομένη περὶ κύκλοις,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,319,"δεινὸν ὑπεβρυχᾶτο, σιδήρειοι δὲ διʼ αὐτῶν","δεινὸν ὑπεβρυχᾶτο, σιδήρειοι δὲ δι’ αὐτῶν",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,320,τριβόμενοι τρηχεῖαν ἀνέστενον ἄξονες ἠχήν·,τριβόμενοι τρηχεῖαν ἀνέστενον ἄξονες ἠχήν·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,321,"τετρίγει δὲ κάλων ξυνοχή, καὶ πᾶσα ταθεῖσα","τετρίγει δὲ κάλων ξυνοχή, καὶ πᾶσα ταθεῖσα",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,322,λιγνὺν αἰθαλόεσσαν ἕλιξ ἀνεκήκιε σειρή.,λιγνὺν αἰθαλόεσσαν ἕλιξ ἀνεκήκιε σειρή.,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,323,πολλὴ δʼ ἑλκόντων ἐνοπὴ καὶ κόμπος ὀρώρει·,πολλὴ δ’ ἑλκόντων ἐνοπὴ καὶ κόμπος ὀρώρει·,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,324,"ἔβρεμε νυμφαίῃσιν ἅμα δρυσὶ δάσκιος Ἴδη,","ἔβρεμε νυμφαίῃσιν ἅμα δρυσὶ δάσκιος Ἴδη,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,325,"ἴαχε καὶ Ξάνθου ποταμοῦ κυκλούμενον ὕδωρ,","ἴαχε καὶ Ξάνθου ποταμοῦ κυκλούμενον ὕδωρ,",tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,326,καὶ στόμα κεκλήγει Σιμοείσιον· οὐρανίη δὲ,καὶ στόμα κεκλήγει Σιμοείσιον· οὐρανίη δὲ,tlg0647.tlg001.perseus-grc2.xml
The Taking of Ilios,tlg001,1,327,ἐκ Διὸς ἑλκόμενον πόλεμον μαντεύετο σάλπιγξ.,ἐκ Διὸς ἑλκόμενον πόλεμον μαντεύετο σάλπιγξ.,tlg0647.tlg001.perseus-grc2.xml
