work,tlg,book,n,text,text_clean,source
The Rape of Helen,tlg001,1,345,"ὡράων δροσόεντος ὑπὲρ πεδίοιο θαάσσει,","ὡράων δροσόεντος ὑπὲρ πεδίοιο θαάσσει,",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,346,ἢ χρόα πατρῴοιο λοεσσομένη ποταμοῖο,ἢ χρόα πατρῴοιο λοεσσομένη ποταμοῖο,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,347,ᾤχετο καὶ δήθυνεν ἐπʼ Εὐρώταο ῥεέθροις.,ᾤχετο καὶ δήθυνεν ἐπ’ Εὐρώταο ῥεέθροις.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,348,τοῖα δὲ δακρύσασα πολύστονος ἔννεπε κούρη·,τοῖα δὲ δακρύσασα πολύστονος ἔννεπε κούρη·,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,349,"οἶδεν ὄρος, ποταμῶν ἐδάη ῥόον, οἶδε κελεύθους","οἶδεν ὄρος, ποταμῶν ἐδάη ῥόον, οἶδε κελεύθους",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,350,"ἐς ῥόδον, ἐς λειμῶνα· τί μοι φθέγγεσθε, γυναῖκες;","ἐς ῥόδον, ἐς λειμῶνα· τί μοι φθέγγεσθε, γυναῖκες;",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,351,"ἀστέρες ὑπνώουσι, καὶ ἐν σκοπέλοισιν ἰαύει·","ἀστέρες ὑπνώουσι, καὶ ἐν σκοπέλοισιν ἰαύει·",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,352,"ἀστέρες ἀντέλλουσι, καὶ οὐ παλίνορσος ἱκάνει.","ἀστέρες ἀντέλλουσι, καὶ οὐ παλίνορσος ἱκάνει.",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,353,"μῆτερ ἐμή, τίνα χῶρον ἔχεις; τίνα δʼ οὔρεα ναίεις;","μῆτερ ἐμή, τίνα χῶρον ἔχεις; τίνα δ’ οὔρεα ναίεις;",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,354,πλαζομένην θῆρές σε κατέκτανον; ἀλλὰ καὶ αὐτοὶ,πλαζομένην θῆρές σε κατέκτανον; ἀλλὰ καὶ αὐτοὶ,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,355,θῆρες ἀριζήλοιο Διὸς τρομέουσι γενέθλην,θῆρες ἀριζήλοιο Διὸς τρομέουσι γενέθλην,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,356,ἤριπες ἐξ ὀχέων χθαμαλῆς ἐπὶ νῶτα κονίης,ἤριπες ἐξ ὀχέων χθαμαλῆς ἐπὶ νῶτα κονίης,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,357,σὸν δέμας οἰοπόλοισιν ἐνὶ δρυμοῖσι λιποῦσα;,σὸν δέμας οἰοπόλοισιν ἐνὶ δρυμοῖσι λιποῦσα;,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,358,ἀλλὰ πολυπρέμνων ξυλόχων ὑπὸ δάσκιον ὕλην,ἀλλὰ πολυπρέμνων ξυλόχων ὑπὸ δάσκιον ὕλην,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,359,δένδρεα παπτήνασα καὶ αὐτῶν μέχρι πετήλων,δένδρεα παπτήνασα καὶ αὐτῶν μέχρι πετήλων,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,360,σὸν δέμας οὐκ ἐνόησα· καὶ οὐ νεμεσίζομαι ὕλῃ.,σὸν δέμας οὐκ ἐνόησα· καὶ οὐ νεμεσίζομαι ὕλῃ.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,361,μὴ διεροῖς στονόεντος ἐπʼ Εὐρώταο ῥεέθροις,μὴ διεροῖς στονόεντος ἐπ’ Εὐρώταο ῥεέθροις,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,362,νηχομένην ἐκάλυψεν ὑποβρυχίην σε γαλήνη;,νηχομένην ἐκάλυψεν ὑποβρυχίην σε γαλήνη;,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,363,ἀλλὰ καὶ ἐν ποταμοῖσι καὶ ἐν πελάγεσσι θαλάσσης,ἀλλὰ καὶ ἐν ποταμοῖσι καὶ ἐν πελάγεσσι θαλάσσης,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,364,νηιάδες ζώουσι καὶ οὐ κτείνουσι γυναῖκας.,νηιάδες ζώουσι καὶ οὐ κτείνουσι γυναῖκας.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,365,ὣς ἡ μὲν στενάχιζεν· ἀνακλίνουσα δὲ δειρὴν,ὣς ἡ μὲν στενάχιζεν· ἀνακλίνουσα δὲ δειρὴν,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,366,"ὕπνον ἔπνει, θανάτοιο συνέμπορον· ἦ γὰρ ἐτύχθη","ὕπνον ἔπνει, θανάτοιο συνέμπορον· ἦ γὰρ ἐτύχθη",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,367,ἄμφω ἀναγκαίη ξυνήια πάντα λαχόντε,ἄμφω ἀναγκαίη ξυνήια πάντα λαχόντε,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,368,ἔργα παλαιοτέροιο κασιγνήτοιο διώκειν.,ἔργα παλαιοτέροιο κασιγνήτοιο διώκειν.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,369,ἔνθεν ἀκηχεμένοισι βαρυνόμεναι βλεφάροισι,ἔνθεν ἀκηχεμένοισι βαρυνόμεναι βλεφάροισι,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,370,"πολλάκις ὑπνώουσιν, ὅτε κλαίουσι, γυναῖκες.","πολλάκις ὑπνώουσιν, ὅτε κλαίουσι, γυναῖκες.",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,371,ἡ μὲν ἀλητεύουσα δολοφροσύνῃσιν ὀνείρων,ἡ μὲν ἀλητεύουσα δολοφροσύνῃσιν ὀνείρων,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,372,"μητέρα παπταίνειν ὠίσατο, τοῖα δὲ κούρη","μητέρα παπταίνειν ὠίσατο, τοῖα δὲ κούρη",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,373,ἴαχε θαμβήσασα καὶ ἀχνυμένη περ ἐοῦσα·,ἴαχε θαμβήσασα καὶ ἀχνυμένη περ ἐοῦσα·,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,374,χθιζὸν ὀδυρομένην με δόμων ἔκτοσθε φυγοῦσα,χθιζὸν ὀδυρομένην με δόμων ἔκτοσθε φυγοῦσα,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,375,κάλλιπες ὑπνώουσαν ὑπὲρ λεχέων γενετῆρος.,κάλλιπες ὑπνώουσαν ὑπὲρ λεχέων γενετῆρος.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,376,ποῖον ὄρος μεθέηκα; τίνας προλέλοιπα κολώνας;,ποῖον ὄρος μεθέηκα; τίνας προλέλοιπα κολώνας;,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,377,οὕτω καλλικόμοιο μεθʼ ἁρμονίην Ἀφροδίτην Ἀφροδίτης;,οὕτω καλλικόμοιο μεθ’ ἁρμονίην Ἀφροδίτην Ἀφροδίτης;,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,378,τοῖα δὲ φωνήσασα προσέννεπε Τυνδαρεώνη·,τοῖα δὲ φωνήσασα προσέννεπε Τυνδαρεώνη·,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,379,"τέκνον ἀκηχεμένη, μὴ μέμφεο δεινὰ παθούσῃ·","τέκνον ἀκηχεμένη, μὴ μέμφεο δεινὰ παθούσῃ·",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,380,ὁ χθιζός με μολών ἀπατήλιος ἥρπασεν ἀνήρ.,ὁ χθιζός με μολών ἀπατήλιος ἥρπασεν ἀνήρ.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,381,ἔννεπεν. ἡ δʼ ἀνόρουσε καὶ οὐχ ὁρόωσα τιθήνην,ἔννεπεν. ἡ δ’ ἀνόρουσε καὶ οὐχ ὁρόωσα τιθήνην,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,382,ὀξυτέρῃ πολὺ μᾶλλον ἀνεβρυχήσατο φωνῇ·,ὀξυτέρῃ πολὺ μᾶλλον ἀνεβρυχήσατο φωνῇ·,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,383,"ἠερίης, ὄρνιθες, ἐύπτερα τέκνα γενέθλης,","ἠερίης, ὄρνιθες, ἐύπτερα τέκνα γενέθλης,",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,384,εἴπατε νοστήσαντες ἐπὶ Κρήτην Μενελάῳ·,εἴπατε νοστήσαντες ἐπὶ Κρήτην Μενελάῳ·,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,385,χθιζὸν ἐπὶ Σπάρτην τις ἀνὴρ ἀθεμίστιος ἐλθὼν,χθιζὸν ἐπὶ Σπάρτην τις ἀνὴρ ἀθεμίστιος ἐλθὼν,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,386,ἀγλαΐην ξύμπασαν ἑῶν ἀλάπαξε μελάθρων.,ἀγλαΐην ξύμπασαν ἑῶν ἀλάπαξε μελάθρων.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,387,"ὣς ἡ μὲν πολύδακρυς ἐς ἠέρα φωνήσασα,","ὣς ἡ μὲν πολύδακρυς ἐς ἠέρα φωνήσασα,",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,388,"μητέρα μαστεύουσα, μάτην ἐπλάζετο κούρη.","μητέρα μαστεύουσα, μάτην ἐπλάζετο κούρη.",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,389,καὶ Κικόνων πτολίεθρα καὶ Αἰολίδος πόρον Ἕλλης,καὶ Κικόνων πτολίεθρα καὶ Αἰολίδος πόρον Ἕλλης,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,390,Δαρδανίης λιμένεσσιν ὁ νυμφίος ἤγαγε νύμφην.,Δαρδανίης λιμένεσσιν ὁ νυμφίος ἤγαγε νύμφην.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,391,"πυκνὰ δὲ τίλλε κόμην, χρυσέην δʼ ἔρριψε καλύπτρην","πυκνὰ δὲ τίλλε κόμην, χρυσέην δ’ ἔρριψε καλύπτρην",tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,392,Κασσάνδρη νεόφοιτον ἀπʼ ἀκροπόληος ἰδοῦσα.,Κασσάνδρη νεόφοιτον ἀπ’ ἀκροπόληος ἰδοῦσα.,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,393,Τροίη δʼ ὑψιδόμων πυλέων κληῖδας ἀνεῖσα,Τροίη δ’ ὑψιδόμων πυλέων κληῖδας ἀνεῖσα,tlg4081.tlg001.perseus-grc2.xml
The Rape of Helen,tlg001,1,394,δέξατο νοστήσαντα τὸν ἀρχέκακον πολιήτην.,δέξατο νοστήσαντα τὸν ἀρχέκακον πολιήτην.,tlg4081.tlg001.perseus-grc2.xml
